1
196.50,108.50,55.00,57.00
196.50,108.50,55.00,57.00
195.50,109.50,55.00,57.00
195.50,109.50,55.00,57.00
195.50,110.50,55.00,57.00
194.50,111.50,55.00,57.00
194.50,111.50,55.00,57.00
193.50,111.50,55.00,57.00
193.50,112.50,55.00,57.00
192.50,113.50,55.00,57.00
192.50,113.50,55.00,57.00
191.50,114.50,55.00,57.00
191.50,114.50,55.00,57.00
191.50,115.50,55.00,57.00
190.50,115.50,55.00,57.00
190.50,116.50,55.00,57.00
190.50,116.50,55.00,57.00
189.50,117.50,55.00,57.00
189.50,117.50,55.00,57.00
189.50,118.50,55.00,57.00
189.50,118.50,55.00,57.00
188.50,118.50,55.00,57.00
188.50,118.50,55.00,57.00
187.50,118.50,55.00,57.00
187.50,118.50,55.00,57.00
186.50,119.50,55.00,57.00
186.50,119.50,55.00,57.00
186.50,119.50,55.00,57.00
185.50,118.50,55.00,57.00
185.50,118.50,55.00,57.00
184.50,117.50,55.00,57.00
184.50,117.50,55.00,57.00
184.50,116.50,55.00,57.00
183.50,116.50,55.00,57.00
183.50,116.50,55.00,57.00
183.50,116.50,55.00,57.00
183.50,116.50,55.00,57.00
183.50,116.50,55.00,57.00
183.50,117.50,55.00,57.00
183.50,117.50,55.00,57.00
183.50,117.50,55.00,57.00
183.50,117.50,55.00,57.00
183.50,117.50,55.00,57.00
183.50,117.50,55.00,57.00
183.50,117.50,55.00,57.00
183.50,118.50,55.00,57.00
183.50,118.50,55.00,57.00
182.50,118.50,55.00,57.00
182.50,119.50,55.00,57.00
182.50,119.50,55.00,57.00
182.50,119.50,55.00,57.00
182.50,119.50,55.00,57.00
181.50,121.50,55.00,57.00
179.50,123.50,55.00,57.00
177.50,124.50,55.00,57.00
177.50,124.50,55.00,57.00
177.50,124.50,55.00,57.00
176.50,125.50,55.00,57.00
175.50,126.50,55.00,57.00
172.50,128.50,55.00,57.00
168.50,130.50,55.00,57.00
163.50,134.50,55.00,57.00
158.50,139.50,55.00,57.00
154.50,145.50,55.00,57.00
151.50,150.50,55.00,57.00
162.50,145.50,55.00,57.00
158.50,149.50,55.00,57.00
154.50,153.50,55.00,57.00
150.50,157.50,55.00,57.00
147.50,160.50,55.00,57.00
143.50,162.50,55.00,57.00
139.50,149.50,55.00,57.00
133.50,154.50,55.00,57.00
127.50,159.50,55.00,57.00
122.50,163.50,55.00,57.00
120.50,166.50,55.00,57.00
118.50,167.50,55.00,57.00
119.50,167.50,55.00,57.00
121.50,166.50,55.00,57.00
122.50,164.50,55.00,57.00
123.50,163.50,55.00,57.00
123.50,148.50,55.00,57.00
124.50,144.50,55.00,57.00
126.50,144.50,55.00,57.00
129.50,144.50,55.00,57.00
133.50,144.50,55.00,57.00
135.50,145.50,55.00,57.00
140.50,145.50,55.00,57.00
141.50,145.50,55.00,57.00
141.50,146.50,55.00,57.00
141.50,148.50,55.00,57.00
141.50,149.50,55.00,57.00
141.50,151.50,55.00,57.00
141.50,152.50,55.00,57.00
141.50,154.50,55.00,57.00
141.50,156.50,55.00,57.00
142.50,158.50,55.00,57.00
142.50,161.50,55.00,57.00
143.50,162.50,55.00,57.00
143.50,164.50,55.00,57.00
143.50,165.50,55.00,57.00
143.50,165.50,55.00,57.00
143.50,166.50,55.00,57.00
143.50,168.50,55.00,57.00
143.50,168.50,55.00,57.00
143.50,169.50,55.00,57.00
143.50,169.50,55.00,57.00
143.50,169.50,55.00,57.00
143.50,169.50,55.00,57.00
143.50,169.50,55.00,57.00
143.50,169.50,55.00,57.00
143.50,169.50,55.00,57.00
143.50,170.50,55.00,57.00
143.50,170.50,55.00,57.00
143.50,170.50,55.00,57.00
143.50,170.50,55.00,57.00
2
0
0
0
0
1
140.50,92.50,85.00,85.00
137.50,98.50,85.00,85.00
135.50,104.50,85.00,85.00
131.50,111.50,85.00,85.00
127.50,117.50,85.00,85.00
124.50,122.50,85.00,85.00
120.50,127.50,85.00,85.00
117.50,131.50,85.00,85.00
115.50,134.50,85.00,85.00
113.50,138.50,85.00,85.00
110.50,141.50,85.00,85.00
109.50,143.50,85.00,85.00
109.50,145.50,85.00,85.00
108.50,146.50,85.00,85.00
106.50,147.50,85.00,85.00
104.50,148.50,85.00,85.00
100.50,144.50,85.00,85.00
103.50,142.50,85.00,85.00
105.50,139.50,85.00,85.00
103.50,132.50,85.00,85.00
98.50,124.50,85.00,85.00
94.50,114.50,85.00,85.00
89.50,105.50,85.00,85.00
87.50,111.50,85.00,85.00
85.50,107.50,85.00,85.00
82.50,104.50,85.00,85.00
80.50,100.50,85.00,85.00
78.50,95.50,85.00,85.00
74.50,91.50,85.00,85.00
71.50,86.50,85.00,85.00
68.50,82.50,85.00,85.00
64.50,78.50,85.00,85.00
60.50,74.50,85.00,85.00
57.50,72.50,85.00,85.00
54.50,72.50,85.00,85.00
52.50,72.50,85.00,85.00
54.50,96.50,85.00,85.00
53.50,94.50,85.00,85.00
53.50,92.50,85.00,85.00
52.50,90.50,85.00,85.00
52.50,88.50,85.00,85.00
51.50,86.50,85.00,85.00
49.50,85.50,85.00,85.00
47.50,82.50,85.00,85.00
64.50,89.50,85.00,85.00
63.50,86.50,85.00,85.00
61.50,83.50,85.00,85.00
59.50,80.50,85.00,85.00
57.50,78.50,85.00,85.00
55.50,78.50,85.00,85.00
53.50,77.50,85.00,85.00
49.50,94.50,85.00,85.00
46.50,94.50,85.00,85.00
43.50,93.50,85.00,85.00
41.50,92.50,85.00,85.00
38.50,91.50,85.00,85.00
35.50,88.50,85.00,85.00
33.50,85.50,85.00,85.00
37.50,82.50,85.00,85.00
45.50,83.50,85.00,85.00
58.50,84.50,85.00,85.00
61.50,78.50,85.00,85.00
60.50,90.50,85.00,85.00
2
0
0
0
0
1
175.50,124.50,65.00,67.00
161.50,145.50,65.00,67.00
164.50,142.50,65.00,67.00
169.50,140.50,65.00,67.00
175.50,141.50,65.00,67.00
179.50,141.50,65.00,67.00
184.50,143.50,65.00,67.00
188.50,145.50,65.00,67.00
189.50,147.50,65.00,67.00
189.50,148.50,65.00,67.00
187.50,149.50,65.00,67.00
186.50,149.50,65.00,67.00
184.50,148.50,65.00,67.00
183.50,145.50,65.00,67.00
182.50,142.50,65.00,67.00
183.50,139.50,65.00,67.00
186.50,137.50,65.00,67.00
190.50,135.50,65.00,67.00
194.50,133.50,65.00,67.00
197.50,133.50,65.00,67.00
200.50,133.50,65.00,67.00
202.50,133.50,65.00,67.00
203.50,134.50,65.00,67.00
204.50,135.50,65.00,67.00
204.50,135.50,65.00,67.00
198.50,136.50,65.00,67.00
192.50,135.50,65.00,67.00
185.50,134.50,65.00,67.00
179.50,133.50,65.00,67.00
174.50,133.50,65.00,67.00
170.50,133.50,65.00,67.00
168.50,133.50,65.00,67.00
165.50,132.50,65.00,67.00
162.50,133.50,65.00,67.00
160.50,133.50,65.00,67.00
158.50,133.50,65.00,67.00
158.50,133.50,65.00,67.00
158.50,133.50,65.00,67.00
158.50,133.50,65.00,67.00
