1
138.50,92.50,101.00,263.00
136.50,91.50,101.00,263.00
134.50,89.50,101.00,263.00
134.50,91.50,101.00,263.00
133.50,86.50,101.00,263.00
133.50,78.50,101.00,263.00
132.50,79.50,101.00,263.00
129.50,80.50,101.00,263.00
128.50,81.50,101.00,263.00
125.50,95.50,101.00,263.00
128.50,82.50,101.00,263.00
125.50,83.50,101.00,263.00
122.50,84.50,101.00,263.00
118.50,84.50,101.00,263.00
115.50,85.50,101.00,263.00
113.50,87.50,101.00,263.00
112.50,89.50,101.00,263.00
111.50,90.50,101.00,263.00
111.50,91.50,101.00,263.00
111.50,92.50,101.00,263.00
110.50,94.50,101.00,263.00
110.50,95.50,101.00,263.00
110.50,95.50,101.00,263.00
110.50,96.50,101.00,263.00
109.50,97.50,101.00,263.00
109.50,97.50,101.00,263.00
109.50,97.50,101.00,263.00
109.50,97.50,101.00,263.00
109.50,97.50,101.00,263.00
110.50,98.50,101.00,263.00
110.50,98.50,101.00,263.00
110.50,99.50,101.00,263.00
111.50,99.50,101.00,263.00
111.50,100.50,101.00,263.00
112.50,101.50,101.00,263.00
112.50,102.50,101.00,263.00
113.50,102.50,101.00,263.00
113.50,103.50,101.00,263.00
113.50,104.50,101.00,263.00
113.50,104.50,101.00,263.00
113.50,104.50,101.00,263.00
114.50,104.50,101.00,263.00
114.50,104.50,101.00,263.00
114.50,103.50,101.00,263.00
114.50,103.50,101.00,263.00
114.50,100.50,101.00,263.00
115.50,105.50,101.00,263.00
124.50,89.50,101.00,263.00
124.50,89.50,101.00,263.00
120.50,104.50,101.00,263.00
122.50,101.50,101.00,263.00
120.50,79.50,101.00,263.00
120.50,78.50,101.00,263.00
121.50,76.50,101.00,263.00
121.50,74.50,101.00,263.00
122.50,74.50,101.00,263.00
120.50,74.50,101.00,263.00
119.50,87.50,101.00,263.00
120.50,85.50,101.00,263.00
120.50,84.50,101.00,263.00
120.50,84.50,101.00,263.00
119.50,85.50,101.00,263.00
119.50,84.50,101.00,263.00
119.50,84.50,101.00,263.00
118.50,85.50,101.00,263.00
114.50,85.50,101.00,263.00
113.50,85.50,101.00,263.00
113.50,85.50,101.00,263.00
113.50,86.50,101.00,263.00
113.50,87.50,101.00,263.00
114.50,87.50,101.00,263.00
114.50,88.50,101.00,263.00
114.50,89.50,101.00,263.00
114.50,89.50,101.00,263.00
115.50,89.50,101.00,263.00
115.50,89.50,101.00,263.00
115.50,89.50,101.00,263.00
115.50,90.50,101.00,263.00
115.50,90.50,101.00,263.00
115.50,91.50,101.00,263.00
115.50,91.50,101.00,263.00
115.50,92.50,101.00,263.00
115.50,92.50,101.00,263.00
115.50,93.50,101.00,263.00
115.50,94.50,101.00,263.00
115.50,95.50,101.00,263.00
116.50,96.50,101.00,263.00
116.50,97.50,101.00,263.00
117.50,98.50,101.00,263.00
118.50,99.50,101.00,263.00
118.50,100.50,101.00,263.00
119.50,101.50,101.00,263.00
120.50,102.50,101.00,263.00
121.50,103.50,101.00,263.00
122.50,104.50,101.00,263.00
122.50,105.50,101.00,263.00
123.50,105.50,101.00,263.00
124.50,106.50,101.00,263.00
125.50,107.50,101.00,263.00
126.50,108.50,101.00,263.00
127.50,108.50,101.00,263.00
128.50,108.50,101.00,263.00
128.50,109.50,101.00,263.00
129.50,109.50,101.00,263.00
130.50,108.50,101.00,263.00
131.50,108.50,101.00,263.00
132.50,108.50,101.00,263.00
132.50,107.50,101.00,263.00
133.50,107.50,101.00,263.00
133.50,107.50,101.00,263.00
134.50,107.50,101.00,263.00
134.50,107.50,101.00,263.00
135.50,107.50,101.00,263.00
135.50,107.50,101.00,263.00
136.50,107.50,101.00,263.00
136.50,107.50,101.00,263.00
137.50,107.50,101.00,263.00
137.50,107.50,101.00,263.00
137.50,106.50,101.00,263.00
137.50,106.50,101.00,263.00
138.50,106.50,101.00,263.00
138.50,106.50,101.00,263.00
139.50,106.50,101.00,263.00
139.50,106.50,101.00,263.00
140.50,105.50,101.00,263.00
141.50,105.50,101.00,263.00
142.50,104.50,101.00,263.00
142.50,103.50,101.00,263.00
143.50,103.50,101.00,263.00
144.50,102.50,101.00,263.00
144.50,101.50,101.00,263.00
143.50,100.50,101.00,263.00
142.50,100.50,101.00,263.00
139.50,99.50,101.00,263.00
137.50,98.50,101.00,263.00
138.50,98.50,101.00,263.00
138.50,97.50,101.00,263.00
137.50,96.50,101.00,263.00
136.50,95.50,101.00,263.00
134.50,95.50,101.00,263.00
133.50,95.50,101.00,263.00
132.50,95.50,101.00,263.00
131.50,94.50,101.00,263.00
129.50,93.50,101.00,263.00
128.50,93.50,101.00,263.00
128.50,94.50,101.00,263.00
123.50,95.50,101.00,263.00
116.50,94.50,101.00,263.00
109.50,92.50,101.00,263.00
105.50,91.50,101.00,263.00
103.50,90.50,101.00,263.00
102.50,89.50,101.00,263.00
101.50,89.50,101.00,263.00
99.50,88.50,101.00,263.00
97.50,87.50,101.00,263.00
