1
3.50,162.50,53.00,35.00
5.50,162.50,53.00,35.00
6.50,162.50,53.00,35.00
8.50,163.50,53.00,35.00
10.50,163.50,53.00,35.00
11.50,163.50,53.00,35.00
13.50,163.50,53.00,35.00
14.50,164.50,53.00,35.00
15.50,164.50,53.00,35.00
17.50,164.50,53.00,35.00
18.50,164.50,53.00,35.00
19.50,164.50,53.00,35.00
20.50,164.50,53.00,35.00
22.50,164.50,53.00,35.00
23.50,165.50,53.00,35.00
25.50,165.50,53.00,35.00
26.50,165.50,53.00,35.00
28.50,165.50,53.00,35.00
29.50,165.50,53.00,35.00
31.50,166.50,53.00,35.00
33.50,166.50,53.00,35.00
35.50,166.50,53.00,35.00
36.50,166.50,53.00,35.00
38.50,167.50,53.00,35.00
39.50,167.50,53.00,35.00
40.50,167.50,53.00,35.00
42.50,167.50,53.00,35.00
43.50,167.50,53.00,35.00
44.50,167.50,53.00,35.00
45.50,167.50,53.00,35.00
46.50,167.50,53.00,35.00
47.50,167.50,53.00,35.00
48.50,167.50,53.00,35.00
48.50,167.50,53.00,35.00
49.50,168.50,53.00,35.00
50.50,168.50,53.00,35.00
51.50,168.50,53.00,35.00
52.50,168.50,53.00,35.00
53.50,168.50,53.00,35.00
54.50,168.50,53.00,35.00
56.50,168.50,53.00,35.00
57.50,168.50,53.00,35.00
58.50,168.50,53.00,35.00
59.50,168.50,53.00,35.00
60.50,168.50,53.00,35.00
62.50,167.50,53.00,35.00
63.50,167.50,53.00,35.00
65.50,167.50,53.00,35.00
66.50,167.50,53.00,35.00
67.50,167.50,53.00,35.00
68.50,167.50,53.00,35.00
69.50,167.50,53.00,35.00
70.50,167.50,53.00,35.00
71.50,167.50,53.00,35.00
73.50,167.50,53.00,35.00
74.50,167.50,53.00,35.00
75.50,167.50,53.00,35.00
76.50,167.50,53.00,35.00
77.50,167.50,53.00,35.00
78.50,167.50,53.00,35.00
79.50,168.50,53.00,35.00
80.50,168.50,53.00,35.00
80.50,168.50,53.00,35.00
80.50,168.50,53.00,35.00
80.50,168.50,53.00,35.00
81.50,168.50,53.00,35.00
81.50,168.50,53.00,35.00
81.50,168.50,53.00,35.00
81.50,168.50,53.00,35.00
81.50,169.50,53.00,35.00
81.50,169.50,53.00,35.00
81.50,169.50,53.00,35.00
82.50,170.50,53.00,35.00
82.50,170.50,53.00,35.00
82.50,170.50,53.00,35.00
82.50,170.50,53.00,35.00
83.50,170.50,53.00,35.00
83.50,170.50,53.00,35.00
83.50,171.50,53.00,35.00
83.50,171.50,53.00,35.00
83.50,171.50,53.00,35.00
83.50,171.50,53.00,35.00
83.50,171.50,53.00,35.00
83.50,172.50,53.00,35.00
83.50,172.50,53.00,35.00
83.50,172.50,53.00,35.00
83.50,172.50,53.00,35.00
83.50,172.50,53.00,35.00
83.50,172.50,53.00,35.00
83.50,172.50,53.00,35.00
83.50,172.50,53.00,35.00
83.50,172.50,53.00,35.00
83.50,173.50,53.00,35.00
83.50,173.50,53.00,35.00
83.50,173.50,53.00,35.00
83.50,173.50,53.00,35.00
83.50,173.50,53.00,35.00
83.50,173.50,53.00,35.00
83.50,173.50,53.00,35.00
83.50,173.50,53.00,35.00
84.50,173.50,53.00,35.00
84.50,173.50,53.00,35.00
84.50,173.50,53.00,35.00
84.50,173.50,53.00,35.00
84.50,173.50,53.00,35.00
85.50,173.50,53.00,35.00
85.50,173.50,53.00,35.00
86.50,173.50,53.00,35.00
86.50,173.50,53.00,35.00
87.50,173.50,53.00,35.00
87.50,173.50,53.00,35.00
88.50,173.50,53.00,35.00
89.50,173.50,53.00,35.00
89.50,173.50,53.00,35.00
90.50,173.50,53.00,35.00
90.50,173.50,53.00,35.00
90.50,173.50,53.00,35.00
91.50,173.50,53.00,35.00
91.50,173.50,53.00,35.00
92.50,173.50,53.00,35.00
92.50,172.50,53.00,35.00
93.50,172.50,53.00,35.00
94.50,172.50,53.00,35.00
95.50,172.50,53.00,35.00
96.50,172.50,53.00,35.00
97.50,172.50,53.00,35.00
98.50,172.50,53.00,35.00
99.50,171.50,53.00,35.00
100.50,171.50,53.00,35.00
101.50,171.50,53.00,35.00
102.50,171.50,53.00,35.00
104.50,171.50,53.00,35.00
105.50,171.50,53.00,35.00
106.50,171.50,53.00,35.00
107.50,171.50,53.00,35.00
108.50,171.50,53.00,35.00
109.50,171.50,53.00,35.00
110.50,171.50,53.00,35.00
111.50,171.50,53.00,35.00
112.50,171.50,53.00,35.00
114.50,171.50,53.00,35.00
116.50,171.50,53.00,35.00
117.50,171.50,53.00,35.00
119.50,171.50,53.00,35.00
120.50,171.50,53.00,35.00
122.50,171.50,53.00,35.00
124.50,171.50,53.00,35.00
126.50,171.50,53.00,35.00
127.50,171.50,53.00,35.00
129.50,171.50,53.00,35.00
131.50,171.50,53.00,35.00
132.50,170.50,53.00,35.00
134.50,170.50,53.00,35.00
135.50,170.50,53.00,35.00
137.50,170.50,53.00,35.00
139.50,170.50,53.00,35.00
140.50,170.50,53.00,35.00
142.50,170.50,53.00,35.00
146.50,170.50,53.00,35.00
148.50,170.50,53.00,35.00
150.50,170.50,53.00,35.00
148.50,171.50,53.00,35.00
153.50,170.50,53.00,35.00
154.50,170.50,53.00,35.00
155.50,170.50,53.00,35.00
156.50,170.50,53.00,35.00
157.50,170.50,53.00,35.00
158.50,169.50,53.00,35.00
161.50,169.50,53.00,35.00
166.50,170.50,53.00,35.00
165.50,169.50,53.00,35.00
167.50,169.50,53.00,35.00
168.50,168.50,53.00,35.00
170.50,168.50,53.00,35.00
171.50,168.50,53.00,35.00
172.50,168.50,53.00,35.00
173.50,168.50,53.00,35.00
174.50,168.50,53.00,35.00
175.50,168.50,53.00,35.00
176.50,168.50,53.00,35.00
177.50,167.50,53.00,35.00
179.50,167.50,53.00,35.00
181.50,167.50,53.00,35.00
182.50,167.50,53.00,35.00
184.50,167.50,53.00,35.00
187.50,167.50,53.00,35.00
192.50,167.50,53.00,35.00
198.50,166.50,53.00,35.00
203.50,166.50,53.00,35.00
208.50,165.50,53.00,35.00
213.50,165.50,53.00,35.00
220.50,164.50,53.00,35.00
223.50,163.50,53.00,35.00
224.50,163.50,53.00,35.00
225.50,162.50,53.00,35.00
226.50,162.50,53.00,35.00
227.50,161.50,53.00,35.00
227.50,161.50,53.00,35.00
227.50,160.50,53.00,35.00
226.50,159.50,53.00,35.00
226.50,159.50,53.00,35.00
224.50,158.50,53.00,35.00
220.50,157.50,53.00,35.00
216.50,156.50,53.00,35.00
213.50,155.50,53.00,35.00
210.50,154.50,53.00,35.00
209.50,153.50,53.00,35.00
209.50,153.50,53.00,35.00
211.50,152.50,53.00,35.00
211.50,151.50,53.00,35.00
211.50,150.50,53.00,35.00
211.50,149.50,53.00,35.00
211.50,150.50,53.00,35.00
218.50,149.50,53.00,35.00
218.50,146.50,53.00,35.00
218.50,143.50,53.00,35.00
237.50,139.50,53.00,35.00
236.50,136.50,53.00,35.00
236.50,132.50,53.00,35.00
236.50,128.50,53.00,35.00
236.50,123.50,53.00,35.00
236.50,118.50,53.00,35.00
236.50,118.50,53.00,35.00
238.50,117.50,53.00,35.00
244.50,116.50,53.00,35.00
250.50,115.50,53.00,35.00
255.50,113.50,53.00,35.00
261.50,112.50,53.00,35.00
267.50,111.50,53.00,35.00
271.50,110.50,53.00,35.00
276.50,109.50,53.00,35.00
279.50,108.50,53.00,35.00
285.50,108.50,53.00,35.00
286.50,108.50,53.00,35.00
294.50,107.50,53.00,35.00
295.50,107.50,53.00,35.00
295.50,108.50,53.00,35.00
294.50,105.50,53.00,35.00
295.50,105.50,53.00,35.00
294.50,106.50,53.00,35.00
294.50,108.50,53.00,35.00
294.50,109.50,53.00,35.00
295.50,110.50,53.00,35.00
295.50,111.50,53.00,35.00
295.50,112.50,53.00,35.00
296.50,112.50,53.00,35.00
296.50,113.50,53.00,35.00
296.50,114.50,53.00,35.00
297.50,115.50,53.00,35.00
295.50,114.50,53.00,35.00
296.50,120.50,53.00,35.00
